2023/09/15 16:04:47,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.30V,3.30V,3.30V,49.06,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:04:52,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.30V,3.30V,3.30V,49.06,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:04:57,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.30V,3.30V,3.30V,49.06,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:05:02,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.31V,3.31V,3.31V,49.12,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:05:07,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.31V,3.31V,3.31V,49.12,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:05:12,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.31V,3.31V,3.31V,49.12,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:05:17,FPGA-A,FPGA-A 0.86V,0.91V,1.20V,1.81V,1.81V,2.01V,2.01V,1.80V,3.30V,3.30V,3.29V,48.88,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:05:22,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.81V,1.81V,2.01V,2.01V,1.80V,3.30V,3.30V,3.29V,48.88,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:05:27,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.81V,2.01V,2.01V,1.80V,3.30V,3.30V,3.29V,48.88,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:05:32,FPGA-A,FPGA-A 0.86V,0.89V,1.19V,1.81V,1.81V,2.01V,2.00V,1.79V,3.30V,3.31V,3.29V,48.75,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:05:37,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.81V,1.81V,2.01V,2.00V,1.79V,3.30V,3.31V,3.29V,48.75,2816RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:05:42,FPGA-A,FPGA-A 0.86V,0.89V,1.19V,1.81V,1.81V,2.01V,2.00V,1.79V,3.30V,3.31V,3.29V,48.75,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:05:47,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.79V,2.02V,2.01V,1.80V,3.30V,3.29V,3.30V,49.06,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:05:52,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.79V,2.02V,2.01V,1.80V,3.30V,3.29V,3.30V,49.06,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:05:57,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.79V,2.02V,2.01V,1.80V,3.30V,3.29V,3.30V,49.06,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:06:02,FPGA-A,FPGA-A 0.86V,0.89V,1.19V,1.80V,1.81V,2.02V,2.00V,1.80V,3.30V,3.31V,3.30V,48.88,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:06:07,FPGA-A,FPGA-A 0.85V,0.89V,1.19V,1.80V,1.81V,2.02V,2.00V,1.80V,3.30V,3.31V,3.30V,48.88,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:06:12,FPGA-A,FPGA-A 0.85V,0.89V,1.19V,1.80V,1.81V,2.02V,2.00V,1.80V,3.30V,3.31V,3.30V,48.88,2808RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:06:18,FPGA-A,FPGA-A 0.85V,0.89V,1.19V,1.80V,1.80V,2.02V,2.00V,1.79V,3.30V,3.30V,3.30V,49.06,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:06:23,FPGA-A,FPGA-A 0.85V,0.89V,1.19V,1.80V,1.80V,2.02V,2.00V,1.79V,3.30V,3.30V,3.30V,49.06,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:06:28,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.80V,2.02V,2.00V,1.79V,3.30V,3.30V,3.30V,49.06,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:06:33,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.31V,3.30V,48.69,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:06:38,FPGA-A,FPGA-A 0.86V,0.91V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.31V,3.30V,48.69,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:06:43,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.31V,3.30V,48.69,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:06:48,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.80V,2.02V,2.00V,1.80V,3.31V,3.31V,3.29V,48.69,2810RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:06:53,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.80V,2.02V,2.00V,1.80V,3.31V,3.31V,3.29V,48.69,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:06:58,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.80V,2.02V,2.00V,1.80V,3.31V,3.31V,3.29V,48.69,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:07:03,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.81V,2.02V,2.00V,1.80V,3.30V,3.30V,3.30V,48.69,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:07:08,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.81V,2.02V,2.00V,1.80V,3.30V,3.30V,3.30V,48.69,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:07:13,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.81V,2.02V,2.00V,1.80V,3.30V,3.30V,3.30V,48.69,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:07:18,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.01V,2.01V,1.79V,3.30V,3.31V,3.30V,48.88,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:07:23,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.01V,2.01V,1.79V,3.30V,3.31V,3.30V,48.88,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:07:28,FPGA-A,FPGA-A 0.86V,0.91V,1.20V,1.80V,1.80V,2.01V,2.01V,1.79V,3.30V,3.31V,3.30V,48.88,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:07:33,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.79V,1.80V,2.02V,2.01V,1.80V,3.30V,3.30V,3.30V,49.00,2810RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:07:38,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.79V,1.80V,2.02V,2.01V,1.80V,3.30V,3.30V,3.30V,49.00,2816RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:07:43,FPGA-A,FPGA-A 0.85V,0.91V,1.20V,1.79V,1.80V,2.02V,2.01V,1.80V,3.30V,3.30V,3.30V,49.00,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:07:48,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.29V,48.88,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:07:53,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.29V,48.88,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:07:58,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.29V,48.88,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:08:03,FPGA-A,FPGA-A 0.85V,0.91V,1.20V,1.80V,1.81V,2.01V,2.01V,1.79V,3.30V,3.31V,3.29V,49.06,2810RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:08:08,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.81V,2.01V,2.01V,1.79V,3.30V,3.31V,3.29V,49.06,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:08:13,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.81V,2.01V,2.01V,1.79V,3.30V,3.31V,3.29V,49.06,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:08:18,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.80V,2.01V,2.01V,1.80V,3.31V,3.30V,3.29V,48.81,2810RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:08:23,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.80V,2.01V,2.01V,1.80V,3.31V,3.30V,3.29V,48.81,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:08:28,FPGA-A,FPGA-A 0.86V,0.91V,1.20V,1.81V,1.80V,2.01V,2.01V,1.80V,3.31V,3.30V,3.29V,48.81,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:08:33,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.02V,2.00V,1.80V,3.30V,3.30V,3.29V,48.81,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:08:38,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.81V,2.02V,2.00V,1.80V,3.30V,3.30V,3.29V,48.81,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:08:43,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.81V,2.02V,2.00V,1.80V,3.30V,3.30V,3.29V,48.81,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:08:48,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.81V,2.01V,2.00V,1.79V,3.30V,3.31V,3.29V,48.81,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:08:53,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.81V,2.01V,2.00V,1.79V,3.30V,3.31V,3.29V,48.81,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:08:58,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.01V,2.00V,1.79V,3.30V,3.31V,3.29V,48.81,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:09:03,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.79V,3.30V,3.30V,3.30V,48.81,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:09:08,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.02V,2.01V,1.79V,3.30V,3.30V,3.30V,48.81,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:09:13,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.79V,3.30V,3.30V,3.30V,48.81,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:09:18,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.80V,1.81V,2.02V,2.01V,1.80V,3.30V,3.31V,3.30V,48.62,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:09:23,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.02V,2.01V,1.80V,3.30V,3.31V,3.30V,48.62,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:09:28,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.80V,1.81V,2.02V,2.01V,1.80V,3.30V,3.31V,3.30V,48.62,2808RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:09:33,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.81V,1.80V,2.02V,2.00V,1.80V,3.30V,3.30V,3.29V,48.81,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:09:38,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.80V,2.02V,2.00V,1.80V,3.30V,3.30V,3.29V,48.81,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:09:43,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.81V,1.80V,2.02V,2.00V,1.80V,3.30V,3.30V,3.29V,48.81,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:09:48,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.80V,2.01V,2.00V,1.80V,3.31V,3.31V,3.29V,48.88,2810RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:09:53,FPGA-A,FPGA-A 0.85V,0.89V,1.19V,1.80V,1.80V,2.01V,2.00V,1.80V,3.31V,3.31V,3.29V,48.88,2810RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:09:58,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.80V,1.80V,2.01V,2.00V,1.80V,3.31V,3.31V,3.29V,48.88,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:10:03,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.81V,3.30V,3.31V,3.29V,48.75,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:10:08,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.81V,3.30V,3.31V,3.29V,48.75,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:10:13,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.81V,3.30V,3.31V,3.29V,48.75,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:10:18,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.01V,2.02V,1.80V,3.30V,3.31V,3.29V,48.88,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:10:23,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.01V,2.02V,1.80V,3.30V,3.31V,3.29V,48.88,2816RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:10:28,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.01V,2.02V,1.80V,3.30V,3.31V,3.29V,48.88,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:10:33,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.02V,2.01V,1.80V,3.30V,3.31V,3.30V,48.88,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:10:38,FPGA-A,FPGA-A 0.85V,0.91V,1.20V,1.80V,1.81V,2.02V,2.01V,1.80V,3.30V,3.31V,3.30V,48.88,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:10:43,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.81V,2.02V,2.01V,1.80V,3.30V,3.31V,3.30V,48.88,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:10:48,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.81V,2.02V,2.01V,1.80V,3.30V,3.31V,3.29V,49.00,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:10:53,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.81V,2.02V,2.01V,1.80V,3.30V,3.31V,3.29V,49.00,2810RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:10:58,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.80V,1.81V,2.02V,2.01V,1.80V,3.30V,3.31V,3.29V,49.00,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:11:03,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.79V,1.81V,2.02V,2.01V,1.79V,3.30V,3.30V,3.29V,48.56,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:11:08,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.79V,1.81V,2.02V,2.01V,1.79V,3.30V,3.30V,3.29V,48.56,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:11:13,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.79V,1.81V,2.02V,2.01V,1.79V,3.30V,3.30V,3.29V,48.56,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:11:18,FPGA-A,FPGA-A 0.85V,0.91V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.29V,48.88,2810RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:11:23,FPGA-A,FPGA-A 0.85V,0.91V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.29V,48.88,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:11:28,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.29V,48.88,2808RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:11:33,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.81V,2.02V,2.00V,1.79V,3.30V,3.30V,3.30V,48.69,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:11:38,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.02V,2.00V,1.79V,3.30V,3.30V,3.30V,48.69,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:11:43,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.02V,2.00V,1.79V,3.30V,3.30V,3.30V,48.69,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:11:48,FPGA-A,FPGA-A 0.86V,0.91V,1.20V,1.81V,1.81V,2.02V,2.01V,1.80V,3.29V,3.31V,3.29V,48.69,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:11:53,FPGA-A,FPGA-A 0.86V,0.91V,1.20V,1.81V,1.81V,2.02V,2.01V,1.80V,3.29V,3.31V,3.29V,48.69,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:11:58,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.81V,2.02V,2.01V,1.80V,3.29V,3.31V,3.29V,48.69,2810RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:12:03,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.83V,2.02V,2.00V,1.80V,3.30V,3.32V,3.29V,48.88,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:12:08,FPGA-A,FPGA-A 0.85V,0.91V,1.20V,1.80V,1.83V,2.02V,2.00V,1.80V,3.30V,3.32V,3.29V,48.88,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:12:13,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.83V,2.02V,2.00V,1.80V,3.30V,3.32V,3.29V,48.88,2810RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:12:18,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.02V,2.00V,1.79V,3.30V,3.30V,3.29V,48.94,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:12:23,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.79V,3.30V,3.30V,3.29V,48.94,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:12:28,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.79V,3.30V,3.30V,3.29V,48.94,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:12:33,FPGA-A,FPGA-A 0.85V,0.90V,1.21V,1.80V,1.81V,2.02V,2.00V,1.80V,3.29V,3.31V,3.29V,48.81,2810RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:12:38,FPGA-A,FPGA-A 0.85V,0.89V,1.21V,1.80V,1.81V,2.02V,2.00V,1.80V,3.29V,3.31V,3.29V,48.81,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:12:43,FPGA-A,FPGA-A 0.85V,0.90V,1.21V,1.80V,1.81V,2.02V,2.00V,1.80V,3.29V,3.31V,3.29V,48.81,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:12:48,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.79V,3.29V,3.31V,3.30V,48.81,2807RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:12:53,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.79V,3.29V,3.31V,3.30V,48.81,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:12:58,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.79V,3.29V,3.31V,3.30V,48.81,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:13:03,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.01V,2.01V,1.80V,3.30V,3.31V,3.29V,48.69,2808RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:13:08,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.01V,2.01V,1.80V,3.30V,3.31V,3.29V,48.69,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:13:13,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.01V,2.01V,1.80V,3.30V,3.31V,3.29V,48.69,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:13:18,FPGA-A,FPGA-A 0.85V,0.90V,1.21V,1.80V,1.81V,2.02V,2.00V,1.80V,3.29V,3.31V,3.29V,48.88,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:13:23,FPGA-A,FPGA-A 0.86V,0.90V,1.21V,1.80V,1.81V,2.02V,2.00V,1.80V,3.29V,3.31V,3.29V,48.88,2810RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:13:28,FPGA-A,FPGA-A 0.85V,0.90V,1.21V,1.80V,1.81V,2.02V,2.00V,1.80V,3.29V,3.31V,3.29V,48.88,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:13:33,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.29V,3.31V,3.30V,49.06,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:13:38,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.29V,3.31V,3.30V,49.06,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:13:43,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.29V,3.31V,3.30V,49.06,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:13:48,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.80V,2.01V,2.01V,1.79V,3.29V,3.31V,3.29V,48.62,2810RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:13:53,FPGA-A,FPGA-A 0.86V,0.89V,1.19V,1.80V,1.80V,2.01V,2.01V,1.79V,3.29V,3.31V,3.29V,48.62,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:13:58,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.80V,1.80V,2.01V,2.01V,1.79V,3.29V,3.31V,3.29V,48.62,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:14:03,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.81V,1.80V,2.02V,2.00V,1.79V,3.30V,3.31V,3.30V,48.88,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:14:08,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.80V,2.02V,2.00V,1.79V,3.30V,3.31V,3.30V,48.88,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:14:13,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.80V,2.02V,2.00V,1.79V,3.30V,3.31V,3.30V,48.88,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:14:18,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.79V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.30V,48.50,2808RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:14:23,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.79V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.30V,48.50,2810RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:14:28,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.79V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.30V,48.50,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:14:33,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.79V,3.29V,3.31V,3.30V,48.81,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:14:38,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.80V,1.80V,2.02V,2.00V,1.79V,3.29V,3.31V,3.30V,48.81,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:14:43,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.79V,3.29V,3.31V,3.30V,48.81,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:14:48,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.81V,2.02V,2.00V,1.79V,3.30V,3.30V,3.30V,48.81,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:14:53,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.81V,2.02V,2.00V,1.79V,3.30V,3.30V,3.30V,48.81,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:14:58,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.80V,1.81V,2.02V,2.00V,1.79V,3.30V,3.30V,3.30V,48.81,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:15:03,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.01V,2.01V,1.80V,3.29V,3.30V,3.31V,48.75,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:15:08,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.01V,2.01V,1.80V,3.29V,3.30V,3.31V,48.75,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:15:13,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.01V,2.01V,1.80V,3.29V,3.30V,3.31V,48.75,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:15:18,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.81V,2.01V,2.01V,1.80V,3.29V,3.31V,3.29V,48.75,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 16:15:23,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.01V,2.01V,1.80V,3.29V,3.31V,3.29V,48.75,2811RPM/33%,0% 0% ,0% 0% 
